
media_id	user_id	comment_text	comment_type	comment_created_at	comment_like_count
2509542399861319060_6323132732	4147108892	🔥🔥👏	0	1613471828	1
2509542399861319060_6323132732	4147108892	🔥🔥	0	1613471846	0
2509542399861319060_6323132732	10238653120	@imantayevqz только самое лучшее✊🏿✊🏿✊🏿🔥	0	1613473543	1
2509542399861319060_6323132732	34115681937	@imantayevqz 🔥😍😍	0	1613481591	1
2509542399861319060_6323132732	3508830384	😍🔥🔥🔥🔥😍❤️	0	1613499187	0
2509542399861319060_6323132732	2845574558	😍😍👏👏	0	1613664513	0
2509398631328772821_6323132732	1659236978	@mirzhaqyp Удачи, дядя!	0	1613375218	1
2509043090233424195_6323132732	5376871732	Есть русская ветка?	0	1613632430	0
2507465655049173467_6323132732	30487556776	👏👏👏	0	1613137547	0
2507465655049173467_6323132732	8636379170	🔥🔥👏👏	0	1613143954	0
2507465655049173467_6323132732	5818147128	👏	0	1613993305	0
2507333838509891376_6323132732	8934741719	@asaeka_	0	1613117932	0
2507333838509891376_6323132732	4213116168	@__ aruzhanymm1 😍	0	1613120174	1
2507333838509891376_6323132732	4213116168	@__ aruzhanymm1 ❤️❤️	0	1613120179	1
2507333838509891376_6323132732	4213116168	@__ aruzhanymm1 🔥	0	1613120184	1
2507333838509891376_6323132732	4047455977	@__ aruzhanymm1 ❤️❤️	0	1613120254	0
2507333838509891376_6323132732	4047455977	@__ aruzhanymm1 😍	0	1613120263	0
2507333838509891376_6323132732	4047455977	@__ aruzhanymm1 🔥	0	1613120272	0
2507333838509891376_6323132732	4213116168	@__ aruzhanymm1 бас 👍👍	0	1613120290	1
2507333838509891376_6323132732	16156011148	@ yu_osp_2o2o 😍🔥❤️❤️❤️	0	1613121198	0
2507333838509891376_6323132732	16156011148	👏👏👏👏	0	1613121204	0
2507333838509891376_6323132732	224666062	Молодцы🙌	0	1613123913	0
2507333838509891376_6323132732	40677092138	😍😍😍	0	1613137247	0
2507333838509891376_6323132732	30487556776	👏👏👏	0	1613137515	0
2507333838509891376_6323132732	1448567495	@_abdiresh_ 👏👏👏	0	1613329116	0
2507313446156231553_6323132732	5610827172	Поп-музыка😍💜	0	1613117158	1
2507313446156231553_6323132732	13614544484	Поп (kpop) музыка🙃	0	1613118801	3
2507313446156231553_6323132732	1674963777	Это правда, что сейчас мы не можем оставаться в стороне от поп-музыки. Мы должны слушать рок и джаз в промежутках, мы можем заставить ваши нейроны скрипеть и впадать в депрессию 😂😂	0	1613120333	2
2507313446156231553_6323132732	224666062	Джаз одна любовь❤️	0	1613123943	0
2507313446156231553_6323132732	8534805419	Здоровый отец	0	1613137002	2
2507313446156231553_6323132732	5626891630	Рок	0	1613156673	0
2507313446156231553_6323132732	6149730186	Блюз, джаз, рэп, регги, поп🔥	0	1613166732	0
2507313446156231553_6323132732	6539538367	Рэп и поп музыка (K-pop, Q-pop) 💜	0	1613199761	0
2506635639985998145_6323132732	43991088815	🔥👏	0	1613034362	0
2506635639985998145_6323132732	4213116168	@qurmetbekqyzy_arai 😍😍	0	1613034757	1
2506635639985998145_6323132732	3612146181	Поздравления	0	1613034806	0
2506635639985998145_6323132732	26518555107	👍👍👍	0	1613034845	0
2506635639985998145_6323132732	5825147017	😍😍😍😍😍	0	1613034953	0
2506635639985998145_6323132732	17585388436	🔥🔥🔥	0	1613034965	0
2506635639985998145_6323132732	5337156367	👏👏👏👏👏	0	1613035444	0
2506635639985998145_6323132732	3250657433	@qurmetbekqyzy_arai лучшая😍	0	1613035618	0
2506635639985998145_6323132732	22488463314	Поздравления	0	1613035733	0
2506635639985998145_6323132732	3055598740	😍😍😍	0	1613036861	0
2506635639985998145_6323132732	4564094298	👏👏👏	0	1613037336	0
2506635639985998145_6323132732	10741891784	🔥	0	1613038893	0
2506635639985998145_6323132732	21612654985	🙌🙌🙌🙌🙌🙌🙌	0	1613048476	0
2506635639985998145_6323132732	8444425726	@qurmetbekqyzy_arai ❤️❤️❤️❤️❤️❤️	0	1613058832	0
2506635639985998145_6323132732	2876567698	👏👏👏	0	1613075348	0
2506635639985998145_6323132732	8496705127	Поздравляем Курметбека Арайлым. Вот-вот начнется трудный период вашей работы. Надеюсь, что вместе мы будем продвигать Есеновский университет.	0	1613282835	1
2505774883635622304_6323132732	1163861785	@aiym_kosh_ ты достоин идеи, но твоя скромность мешает показать свои результаты😶	0	1612931863	1
2505774883635622304_6323132732	2922857351	@aiym_kosh_ samaya❤️	0	1612932860	0
2505774883635622304_6323132732	2874248430	@baukaa_bazarbay Пора показать себя на стенах вуза агаааай😁👋👋	0	1612933807	1
2505774883635622304_6323132732	30371452660	@aiym_kosh_ 😍	0	1612934195	0
2505774883635622304_6323132732	5466836581	@bereket_taiyrov 👍👍👍😁	2	1612937368	0
2505774883635622304_6323132732	1643879853	@aiym_kosh_ ❤️❤️❤️❤️	0	1612938862	0
2505774883635622304_6323132732	1373674305	@aiym_kosh_ 🥇🏆🎗🎉	0	1612940097	0
2505774883635622304_6323132732	1596576339	@aiym_kosh_ лучший ❤️	0	1612952749	0
2505774883635622304_6323132732	44563230119	@alshynzhalgas agaaaaay😍😍😍 ждем твоего арта😁😁😁	0	1613025945	0
2505360012871809357_6323132732	9514937914	Стихи Музбалак акын Мукагали прекрасны. Каково это читать и принимать близко к сердцу? 😍👏🏻	0	1612882837	2
2505360012871809357_6323132732	7943985334	@bereket_taiyrov тебе холодно 👏	0	1612884050	0
2505360012871809357_6323132732	1286581201	Фатима Давитбаевна, добро пожаловать! @fatima_salkinbaeva	0	1612888500	2
2505360012871809357_6323132732	1558151478	Поздравляем победителей	0	1612894027	0
2505360012871809357_6323132732	2874248430	@ishbergens спасибо, вы 👋	2	1612896689	0
2505197501652538736_6323132732	41182796406	У нас не было такой возможности, когда мы учились в университете. Теперь хорошо	0	1612979571	1
2505197501652538736_6323132732	6323132732	@ gazelist9 Да, в вузе много изменений, мы быстро развиваемся	2	1613011012	0
2504561067476182344_6323132732	2068256104	Какие условия?	0	1612790281	0
2504561067476182344_6323132732	6717454447	Что мы можем сделать, если у нас утром урок?	0	1612963824	0
2504463430370514170_6323132732	1711817522	Могут ли учителя записаться в пул?	0	1612781299	2
2504463430370514170_6323132732	8406832734	Когда это начинается?	0	1612788768	0
2504463430370514170_6323132732	11861226569	Прошло 3 недели, когда это начнется?	0	1614348835	0
2502368090460887206_6323132732	1522208384	😻🙌🏻	0	1612525745	0
2502368090460887206_6323132732	4327667300	Хорошее начало! Будьте позитивны !!!	0	1612551950	0
2502368090460887206_6323132732	22968730281	Почему вы не отвечаете в Директ?	0	1612626598	0
2500837768388708562_6323132732	8358085238	@atlantiummd 👍	0	1612343154	3
2500837768388708562_6323132732	1813965654	@duysenkaa 🔥🔥😍	0	1612343208	1
2500837768388708562_6323132732	43126026906	@ karassshova1	0	1612343241	0
2500837768388708562_6323132732	5073525562	@atlantiummd 🔥	0	1612343489	4
2500837768388708562_6323132732	7159856619	@ karassshova1 🔥	0	1612343675	1
2500837768388708562_6323132732	2935395204	@qurmetbekqyzy_arai 😎	0	1612343795	2
2500837768388708562_6323132732	3250657433	@qurmetbekqyzy_arai 🔥	0	1612343988	3
2500837768388708562_6323132732	23673845319	@ karassshova1 ❤️❤️	0	1612344107	1
2500837768388708562_6323132732	32063526121	@atlantiummd 🔥	0	1612344124	3
2500837768388708562_6323132732	4846265019	@_zhumazhanai 👍😍	0	1612344786	0
2500837768388708562_6323132732	8622512526	@ karassshova1 ❤️🔥	0	1612344903	0
2500837768388708562_6323132732	8158633766	@ karassshova1 ❣🔥	0	1612345062	0
2500837768388708562_6323132732	1649548550	@ karassshova1 ❤️	0	1612345164	0
2500837768388708562_6323132732	1649548550	@ karassshova1 💕	0	1612345176	0
2500837768388708562_6323132732	7076952876	@ karassshova1	0	1612345199	1
2500837768388708562_6323132732	7076952876	@ karassshova1	0	1612345217	1
2500837768388708562_6323132732	8778123900	@ karassshova1 💣❤️	0	1612345351	0
2500837768388708562_6323132732	4951643034	@ karassshova1 ❤	0	1612345387	0
2500837768388708562_6323132732	30371452660	@atlantiummd ❤️	0	1612345436	2
2500837768388708562_6323132732	30371452660	@duysenkaa ❤️	0	1612345444	1
2500837768388708562_6323132732	24762915572	@ karassshova1 🔥	0	1612345507	3
2500837768388708562_6323132732	2272493256	Карашова Рысгул🔥	0	1612345614	1
2500837768388708562_6323132732	2272493256	Карашова Рысгул🔥	0	1612345616	1
2500837768388708562_6323132732	1475109497	# Мой выбор - Рысгуль	0	1612346072	0
2500837768388708562_6323132732	26645158469	#mychoiceRysgul	0	1612346127	0
2500837768388708562_6323132732	3623136122	@atlantiummd 😍✊	0	1612346286	3
2500837768388708562_6323132732	33170315285	@ karassshova1 ❤❤	0	1612346484	0
2500837768388708562_6323132732	44185558837	# Мой выбор - Рысгуль	0	1612346526	0
2500837768388708562_6323132732	6166780936	@atlantiummd	0	1612346798	3
2500837768388708562_6323132732	15431086283	@ karassshova1	0	1612347585	0
2500837768388708562_6323132732	3702047378	@atlantiummd Брат Исмаил 👍👍👍💪💪🇰🇿	0	1612347920	2
2500837768388708562_6323132732	4339128339	@ karassshova1 удачи❤	0	1612348589	1
2500837768388708562_6323132732	15415748052	@qurmetbekqyzy_arai	0	1612349078	0
2500837768388708562_6323132732	37238665437	@atlantiummd	0	1612349275	1
2500837768388708562_6323132732	3524880347	@atlantiummd	0	1612349283	2
2500837768388708562_6323132732	32328938520	Карашова Рысгуль ❤️	0	1612349695	0
2500837768388708562_6323132732	32328938520	@ karassshova1 🔥	0	1612349736	0
2500837768388708562_6323132732	15622449546	@ aaa01.12.03 🔥🔥	0	1612349994	0
2500837768388708562_6323132732	18570981801	@ aaa01.12.03 🔥	0	1612350014	0
2500837768388708562_6323132732	15622449546	@atlantiummd 🔥	0	1612350020	2
2500837768388708562_6323132732	15011797407	@atlantiummd 🔥	0	1612350383	2
2500837768388708562_6323132732	1674963777	Araicım, вперед !!! @qurmetbekqyzy_arai 💜	0	1612350736	1
2500837768388708562_6323132732	4160701273	@ karassshova1 😍🔥	0	1612350915	0
2500837768388708562_6323132732	11794527242	@qurmetbekqyzy_arai ✊😊	0	1612351091	1
2500837768388708562_6323132732	3055598740	@qurmetbekqyzy_arai	0	1612351297	1
2500837768388708562_6323132732	3055598740	@qurmetbekqyzy_arai	0	1612351331	1
2500837768388708562_6323132732	1575032003	@atlantiummd	0	1612351342	3
2500837768388708562_6323132732	9514937914	@_zhumazhanai	0	1612351378	0
2500837768388708562_6323132732	9514937914	@_zhumazhanai	0	1612351391	0
2500837768388708562_6323132732	16625841506	@atlantiummd 🔥	0	1612352080	3
2500837768388708562_6323132732	10467993834	@atlantiummd	0	1612352647	3
2500837768388708562_6323132732	3745080759	@atlantiummd 👍🏻	0	1612352773	3
2500837768388708562_6323132732	2901640491	@atlantiummd Да благословит тебя Бог, брат🤲🏻, ты заслуживаешь	0	1612352895	5
2500837768388708562_6323132732	7761593518	@ karassshova1 ✅✅✅	0	1612352913	1
2500837768388708562_6323132732	8256789718	@qurmetbekqyzy_arai	0	1612352974	1
2500837768388708562_6323132732	8256789718	@qurmetbekqyzy_arai вперед мою душу ❤️	0	1612352991	1
2500837768388708562_6323132732	8256789718	@qurmetbekqyzy_arai ❤️❤️	0	1612353012	1
2500837768388708562_6323132732	8559574840	@atlantiummd 🔥	0	1612353057	3
2500837768388708562_6323132732	7094155880	@qurmetbekqyzy_arai Arai alga sattilik janim❤️	0	1612353133	1
2500837768388708562_6323132732	5477940451	@qurmetbekqyzy_arai удачи	0	1612353143	0
2500837768388708562_6323132732	27167208303	@qurmetbekqyzy_arai 👍	0	1612353156	1
2500837768388708562_6323132732	1482999044	@atlantiummd 👏	0	1612353175	3
2500837768388708562_6323132732	1384582300	@atlantiummd	0	1612353509	3
2500837768388708562_6323132732	4087253038	@qurmetbekqyzy_arai ❤️	0	1612354037	2
2500837768388708562_6323132732	7408459798	@atlantiummd	0	1612354103	2
2500837768388708562_6323132732	6903951727	@qurmetbekqyzy_arai	0	1612354111	0
2500837768388708562_6323132732	6903951727	@qurmetbekqyzy_arai	0	1612354121	0
2500837768388708562_6323132732	4087253038	@qurmetbekqyzy_arai 👏	0	1612354137	4
2500837768388708562_6323132732	4335217587	Айдос сумасшедший	0	1612354492	1
2500837768388708562_6323132732	6823272750	@ jaygana.meiir Мы позволяем молодым людям видеть и действовать, будущее принадлежит им	2	1612354772	0
2500837768388708562_6323132732	22328654508	@qurmetbekqyzy_arai	0	1612355061	0
2500837768388708562_6323132732	2217692220	@ karassshova1 🔥	0	1612355061	0
2500837768388708562_6323132732	2217692220	@ karassshova1 ❤️	0	1612355067	0
2500837768388708562_6323132732	4913984468	@atlantiummd	0	1612355848	2
2500837768388708562_6323132732	3874945062	@atlantiummd 🔥✊🏼	0	1612356559	2
2500837768388708562_6323132732	1909539432	@atlantiummd 😍	0	1612357036	2
2500837768388708562_6323132732	13276660109	@atlantiummd	0	1612357600	2
2500837768388708562_6323132732	13276660109	@atlantiummd	0	1612357605	2
2500837768388708562_6323132732	3138116052	Мой выбор - @ karassshova1 ❤️	0	1612357680	1
2500837768388708562_6323132732	44726767731	@ karassshova1 эта девушка действительно заслуживает президентства❤️	0	1612357803	0
2500837768388708562_6323132732	7967425010	@atlantiummd	0	1612358871	2
2500837768388708562_6323132732	3250657433	@qurmetbekqyzy_arai лучший❤️	0	1612359390	1
2500837768388708562_6323132732	9122072214	Aidos	0	1612360485	0
2500837768388708562_6323132732	15230409808	@qurmetbekqyzy_arai ✊	0	1612360942	2
2500837768388708562_6323132732	2845574558	@_zhumazhanai 👍	0	1612361921	0
2500837768388708562_6323132732	2845574558	@_zhumazhanai 👍	0	1612361932	0
2500837768388708562_6323132732	35847299094	@duysenkaa ✅	0	1612362383	0
2500837768388708562_6323132732	41874212527	@atlantiummd 👍🏽✊🏽✊🏽✊🏽✊🏽	0	1612362877	2
2500837768388708562_6323132732	41874212527	@ atlantiummd👍🏽👍🏽👍🏽👍🏽	0	1612362912	2
2500837768388708562_6323132732	41874212527	@ atlantiummd👍🏽👍🏽👍🏽👍🏽	0	1612362914	2
2500837768388708562_6323132732	1971542965	@_zhumazhanai	0	1612362922	0
2500837768388708562_6323132732	4288727634	@_zhumazhanai Жумажан Диаз	0	1612362925	1
2500837768388708562_6323132732	9288507695	@atlantiummd 🔥	0	1612363055	2
2500837768388708562_6323132732	26518555107	@qurmetbekqyzy_arai 👍	0	1612363180	0
2500837768388708562_6323132732	1949412029	@_zhumazhanai	0	1612363307	0
2500837768388708562_6323132732	1907056005	@atlantiummd	0	1612363492	3
2500837768388708562_6323132732	44891961889	@ karassshova1 🔥	0	1612363531	1
2500837768388708562_6323132732	44891961889	Карашова Рысгул😍😍😍	0	1612363549	1
2500837768388708562_6323132732	44891961889	@ karassshova1 😍	0	1612363561	1
2500837768388708562_6323132732	9132601477	@atlantiummd	0	1612364731	3
2500837768388708562_6323132732	6821829550	@atlantiummd	0	1612365016	3
2500837768388708562_6323132732	43609702329	@ karassshova1	0	1612365189	0
2500837768388708562_6323132732	43609702329	@ karassshova1	0	1612365277	0
2500837768388708562_6323132732	7085837252	@allamzharqyzy «Давайте вместе улучшим атмосферу Ессенова»	2	1612370958	0
2500837768388708562_6323132732	7085837252	@ malika_moka_😎 Давайте вместе улучшим атмосферу Ессёнова💚	2	1612370970	0
2500837768388708562_6323132732	390538950	@atlantiummd 👏🏻👏🏻👏🏻👏🏻	0	1612371182	3
2500837768388708562_6323132732	6783755943	@qurmetbekqyzy_arai qyzy_arai	0	1612371501	0
2500837768388708562_6323132732	6783755943	@qurmetbekqyzy_arai	0	1612371528	1
2500837768388708562_6323132732	6783755943	@qurmetbekqyzy_arai	0	1612371538	1
2500837768388708562_6323132732	7085837252	@__ qund1zz 😘😘😘	2	1612371845	0
2500837768388708562_6323132732	7693803719	@qurmetbekqyzy_arai	0	1612372072	0
2500837768388708562_6323132732	7693803719	@qurmetbekqyzy_arai	0	1612372096	0
2500837768388708562_6323132732	7693803719	@qurmetbekqyzy_arai	0	1612372096	0
2500837768388708562_6323132732	12100571492	@qurmetbekqyzy_arai 👍👍 Удачи 😍😘	0	1612372131	0
2500837768388708562_6323132732	7119171665	@atlantiummd	0	1612372160	3
2500837768388708562_6323132732	7119171665	@atlantiummd	0	1612372171	3
2500837768388708562_6323132732	1743515811	@qurmetbekqyzy_arai	0	1612372226	0
2500837768388708562_6323132732	18400035671	@qurmetbekqyzy_arai	0	1612372258	0
2500837768388708562_6323132732	18400035671	@qurmetbekqyzy_arai	0	1612372277	1
2500837768388708562_6323132732	7085837252	@ tuleuovaa1 🔥🤗	2	1612372354	0
2500837768388708562_6323132732	8045298778	@qurmetbekqyzy_arai	0	1612372436	0
2500837768388708562_6323132732	8045298778	@qurmetbekqyzy_arai	0	1612372462	0
2500837768388708562_6323132732	1743515811	@qurmetbekqyzy_arai	0	1612372494	0
2500837768388708562_6323132732	11704725319	@ karassshova1	0	1612372561	0
2500837768388708562_6323132732	11704725319	@ karassshova1	0	1612372568	0
2500837768388708562_6323132732	11704725319	@ karassshova1	0	1612372675	0
2500837768388708562_6323132732	11704725319	@ karassshova1	0	1612372680	0
2500837768388708562_6323132732	11649778747	@qurmetbekqyzy_arai удачи, дорогой	0	1612372681	0
2500837768388708562_6323132732	11704725319	@ karassshova1	0	1612372685	0
2500837768388708562_6323132732	11649778747	@qurmetbekqyzy_arai ❤️❤️❤️❤️	0	1612372692	0
2500837768388708562_6323132732	11704725319	@ karassshova1 ✅	0	1612372694	0
2500837768388708562_6323132732	11649778747	@qurmetbekqyzy_arai	0	1612372703	0
2500837768388708562_6323132732	11649778747	@qurmetbekqyzy_arai	0	1612372708	0
2500837768388708562_6323132732	4185422071	@qurmetbekqyzy_arai	0	1612373602	0
2500837768388708562_6323132732	991725234	Ты навсегда останешься в моей памяти @nurtassovich	0	1612373633	0
2500837768388708562_6323132732	27493796461	@ zhu.zharas 🥺❤️	2	1612373741	0
2500837768388708562_6323132732	1709314629	@atlantiummd	0	1612373965	3
2500837768388708562_6323132732	1986540489	@qurmetbekqyzy_arai	0	1612374242	0
2500837768388708562_6323132732	7236339203	Дональд Трамп 👍🏻	0	1612374566	0
2500837768388708562_6323132732	30371452660	@atlantiummd	0	1612375096	2
2500837768388708562_6323132732	11785256358	@atlanriummd	0	1612377302	2
2500837768388708562_6323132732	10748829231	@atlantiummd 👍	0	1612377377	2
2500837768388708562_6323132732	5355968240	@qurmetbekqyzy_arai ✊✊	0	1612377682	0
2500837768388708562_6323132732	4235480688	Амантай Айдос	0	1612378702	0
2500837768388708562_6323132732	1448076755	@qurmetbekqyzy_arai	0	1612384419	0
2500837768388708562_6323132732	1661439726	@qurmetbekqyzy_arai 👍	0	1612384661	0
2500837768388708562_6323132732	1661439726	@qurmetbekqyzy_arai ❤️	0	1612384667	0
2500837768388708562_6323132732	9122669132	@atlantiummd удачи👏	0	1612384744	2
2500837768388708562_6323132732	7085837252	@_sarsengalikyzy_ 😘😘	2	1612384813	0
2500837768388708562_6323132732	44824670152	Карашова Рысгул😍	0	1612384853	0
2500837768388708562_6323132732	44824670152	Карашова Рысгул🔥	0	1612384855	0
2500837768388708562_6323132732	44824670152	Карашова Рысьгул Удачи! Желаем победы❤️	0	1612384879	0
2500837768388708562_6323132732	4121524084	@qurmetbekqyzy_arai - человек, который заслуживает быть президентом 👏	0	1612384912	0
2500837768388708562_6323132732	7085837252	@kutysh_k Я твое поколение😎😎🔥😘	2	1612384942	0
2500837768388708562_6323132732	1163861785	Attttl shshapp🐎🐎 ...	0	1612386581	0
2500837768388708562_6323132732	4671758166	@atlantiummd навсегда🔥	0	1612388385	3
2500837768388708562_6323132732	2212679304	@atlantiummd	0	1612389544	3
2500837768388708562_6323132732	8320430070	@qurmetbekqyzy_arai один 1❤️ve🔥🔥🔥🔥	0	1612391661	0
2500837768388708562_6323132732	14253152010	@qurmetbekqyzy_arai	0	1612393007	0
2500837768388708562_6323132732	7085837252	@ _temir1an1 👍👍	2	1612393510	0
2500837768388708562_6323132732	7085837252	@ s_marko17 похож на тебя🔥🔥🤗💚	2	1612393578	0
2500837768388708562_6323132732	1196565568	@qurmetbekqyzy_arai	0	1612402937	0
2500837768388708562_6323132732	3990959633	Курметбек Арайлым 😍	0	1612412662	0
2500837768388708562_6323132732	4351728255	@atlantiummd	0	1612415551	3
2500837768388708562_6323132732	4878995334	@_zhumazhanai ✔️✔️	0	1612417672	0
2500837768388708562_6323132732	1776668368	@qurmetbekqyzy_arai	0	1612419366	0
2500837768388708562_6323132732	10975163381	@ aaa01.12.03 🔥	0	1612421295	0
2500837768388708562_6323132732	10975163381	@ aaa01.12.03 👏	0	1612421305	0
2500837768388708562_6323132732	4202712902	@qurmetbekqyzy_arai удачи✊ ♥ ️	0	1612422262	0
2500837768388708562_6323132732	3787082269	@qurmetbekqyzy_arai tek algaa😍😘👍	0	1612423145	0
2500837768388708562_6323132732	12006895731	@atlantiummd	0	1612423786	3
2500837768388708562_6323132732	12006895731	@atlantiummd	0	1612423799	3
2500837768388708562_6323132732	42263662076	Aidos	0	1612425442	0
2500837768388708562_6323132732	7500548886	@qurmetbekqyzy_arai ❤️	0	1612427386	0
2500837768388708562_6323132732	18885259407	@atlantiummd	0	1612427469	3
2500837768388708562_6323132732	18264655621	Я поддерживаю Атлантиду. Он студент и я знаю его способности	0	1612449674	1
2500837768388708562_6323132732	18264655621	@mereke_mugalim @atlantiummd	2	1612449738	0
2500837768388708562_6323132732	4708356416	# mychoiceRysgul😻❤️ @ karassshova1	0	1612503259	0
2500837768388708562_6323132732	4708356416	# mychoiceRysgul😻❤️ @ karassshova1	0	1612503272	0
2500837768388708562_6323132732	4708356416	@ karassshova1 # mychoiceRysgul😻❤️	0	1612503287	0
2500837768388708562_6323132732	44227670274	@atlantiummd ✅✅✅✅✅✅✅	0	1612523437	2
2500837768388708562_6323132732	12554903147	@atlantiummd ✅	0	1612532490	2
2500837768388708562_6323132732	4957322521	@atlantiummd	0	1612532555	2
2500837768388708562_6323132732	4957322521	Атлантическое желание✊🏻	0	1612532577	2
2500837768388708562_6323132732	3865332747	@atlantiummd 🔥🔥🔥	0	1612532626	2
2500837768388708562_6323132732	29564099084	@atlantiummd	0	1612532780	3
2500837768388708562_6323132732	6851533845	@atlantiummd	0	1612532800	3
2500837768388708562_6323132732	6851533845	Атлант Тлепич	0	1612532873	2
2500837768388708562_6323132732	8175698305	@atlantiummd	0	1612533094	3
2500837768388708562_6323132732	8175698305	Атлантическое желание✊	0	1612533113	2
2500837768388708562_6323132732	40538161699	@ atlantiummd✅✅	0	1612533558	3
2500837768388708562_6323132732	40538161699	@ atlantiummd✅✅	0	1612533663	3
2500837768388708562_6323132732	2142350996	@ aaa01.12.03	0	1612533868	0
2500837768388708562_6323132732	2142350996	@atlantiummd ✔️	0	1612533916	3
2500837768388708562_6323132732	2013956382	@atlantiummd	0	1612534875	3
2500837768388708562_6323132732	4547761628	@_bitimbayevvaa_ 🔥😍😍😍	2	1612534948	0
2500837768388708562_6323132732	11881777456	Атлант водоросли	0	1612534959	2
2500837768388708562_6323132732	6965931466	@atlantiummd ✊✊	0	1612535683	1
2500837768388708562_6323132732	9299140646	2🔥	0	1612536695	0
2500837768388708562_6323132732	6616392408	@atlantiummd	0	1612536836	3
2500837768388708562_6323132732	6616392408	@qurmetbekqyzy_arai	0	1612536856	0
2500837768388708562_6323132732	4532551086	@atlantiummd 😍	0	1612536984	3
2500837768388708562_6323132732	4532551086	@atlantiummd 👍	0	1612536992	3
2500837768388708562_6323132732	13269119246	@_zhumazhanai	0	1612626227	0
2500837768388708562_6323132732	7495374970	@atlantiummd ✅	0	1612642766	1
2500837768388708562_6323132732	20243431386	@ aaa01.12.03 Амантай Айдос🔥	0	1612700077	0
2500837768388708562_6323132732	15622449546	@ aaa01.12.03 🔥🔥	0	1612703491	0
2500837768388708562_6323132732	15622449546	@ aaa01.12.03 🔥	0	1612703497	0
2500837768388708562_6323132732	3165597599	@atlantiummd друг✊	0	1612731098	1
2500837768388708562_6323132732	4625584903	@_zhumazhanai ✅✅✅✅✅✅✅✅✅✅	0	1612769751	0
2500837768388708562_6323132732	3131801396	@qurmetbekqyzy_arai 🔥	0	1612890049	0
2500837768388708562_6323132732	3131801396	@qurmetbekqyzy_arai самый достойный😍	0	1612890064	0
2500837768388708562_6323132732	3131801396	@qurmetbekqyzy_arai Не теряйте своей чести🙌	0	1612890080	0
2500837768388708562_6323132732	3131801396	@qurmetbekqyzy_arai мы верим в тебя	0	1612890093	0
2500180517747601944_6323132732	5811112278	@ sagynovv7 Возьми этого ребенка 🔥👍🏼	0	1612265268	0
2500180517747601944_6323132732	1734674105	@tlegenovbekzhan 👍	2	1612265510	0
2500180517747601944_6323132732	991725234	И я? 🙃🤣	0	1612265512	1
2500180517747601944_6323132732	5507304809	@abylai_zhanai жарқте қалшыыыы😂	0	1612265817	0
2500180517747601944_6323132732	6742136658	@ zhu.zharas ты тоже достойный))	2	1612266048	0
2500180517747601944_6323132732	1921496287	@k_yeldos @bauka_kuan	0	1612266179	0
2500180517747601944_6323132732	8636591280	😍	0	1612267779	0
2500180517747601944_6323132732	5878657766	@ssatkeyeva	0	1612268308	0
2500180517747601944_6323132732	991725234	@ rayoul28 Я согласен, если вы дадите мне деньги 😂	2	1612269608	0
2500180517747601944_6323132732	4471879407	@ zhu.zharas койшиш😂	2	1612269828	0
2500180517747601944_6323132732	2124925148	@ jony.ka такой старый	2	1612283048	0
2500180517747601944_6323132732	44107150608	@ zhadi03 😍🔥	0	1612295205	1
2500180517747601944_6323132732	34645287355	@ zhadi03 😍😍😍😍🔥	0	1612295315	1
2500180517747601944_6323132732	41343377100	@ zhadi03 🔥🔥🔥😍	0	1612295325	1
2500180517747601944_6323132732	4951643034	@ zhadi03 🔥🔥	0	1612295366	0
2500180517747601944_6323132732	2048944830	@ zhadi03 Самая самая😍💋	0	1612295405	1
2500180517747601944_6323132732	2048944830	@ zhadi03 ❤	0	1612295445	1
2500180517747601944_6323132732	8700584464	@ zhadi03 😍😍😍😍😍	0	1612295462	1
2500180517747601944_6323132732	44709717284	@ zhadi03	0	1612295502	1
2500180517747601944_6323132732	3994282050	@ zhadi03 🔥	0	1612295551	1
2500180517747601944_6323132732	3561320479	@ zhadi03 ❤️	0	1612295564	1
2500180517747601944_6323132732	3994282050	@ zhadi03 🔥🔥🔥🔥	0	1612295574	1
2500180517747601944_6323132732	3221722071	@ zhadi03 ☝️👍 ♥ ️💞💞😍😍	0	1612295693	1
2500180517747601944_6323132732	38660873728	@ zhadi03 😘	0	1612296525	1
2500180517747601944_6323132732	5665676925	@ zhadi03 😘😘	0	1612297599	0
2500180517747601944_6323132732	17761403822	@ zhadi03 🔥	0	1612300469	0
2500180517747601944_6323132732	1502660688	Очень красивая девушка ♥ ️	0	1612302931	0
2500180517747601944_6323132732	18650978075	@_aqyrys 😍	0	1612337155	1
2500180517747601944_6323132732	9429639897	@_aqyrys 🔥❤️	0	1612337497	1
2500180517747601944_6323132732	5713080656	@_aqyrys 😻	0	1612340878	1
2500180517747601944_6323132732	10693275832	@_aqyrys	0	1612343139	1
2500180517747601944_6323132732	19337940491	@_aqyrys	0	1612343189	1
2500180517747601944_6323132732	4373143124	@kosaykaa	0	1612355356	0
2500180517747601944_6323132732	6927246528	@_aqyrys	0	1612359342	1
2500180517747601944_6323132732	3559900049	@aselyakzv 👍	0	1612365942	0
2500180517747601944_6323132732	5852044638	@aselyakzv	0	1612366682	0
2500180517747601944_6323132732	3917549874	@ zhadi03 🔥🔥	0	1612384269	0
2500180517747601944_6323132732	5494435488	@ bisenbayev12 😊	2	1612390374	0
2500180517747601944_6323132732	6041324438	@ sayn.dosymzhan 🔥🔥🔥	0	1612454673	0
