id,created_time,message,story,comments
1849247698620787_699087777176006,2019-05-17T09:43:43+0000,,Страница Yessenov University добавила мероприятие.,
1849247698620787_2299118663633686,2019-05-15T10:41:02+0000,"«Ғылым қоры» АҚ (бұдан әрі – Ғылым қоры) NU Green Campus және «Назарбаев Университет» ДББ «Astana Business Campus» инновациялық кластерімен бірлестікте қазақстандық ғалымдар мен кәсіпкерлерге  ClimateLaunchpad 2019 халықаралық байқауына қатысуды ұсынады.
Байқауды Еуропалық одақтың климат және инновациялар облысындағы негізгі бастамасы болып табылатын Climate-KIC ұйымдастырған. 2019 жылы Climate-KIC байқауына 50 ел қатысады.
ClimateLaunchpad – «жасыл» технологиялар облысындағы бизнес-идеялардың аса ірі халықаралық байқауы, ол жаңғыртылатын энергия, азық-түліктің тұрақты өндірісі және қоршаған ортаны қорғау технологиялары облысындағы жобаларды енгізу арқылы қоршаған орта мен климатқа теріс әсерді төмендетуді көздейді. 
Өтінімдер 2019 жылғы 15 сәуірден бастап 31 мамырға дейін қабылданады.
Нышанды толтыру және өтінім беру үшін https://climatelaunchpad.org/application-form/ сілтемесімен өтуге болады. Өтінім ағылшын тілінде толтырылады.
Толық информация yu.edu.kz сайтында

АО «Фонд науки» (далее – Фонд науки) совместно с NU Green Campus и Инновационным кластером АОО «Назарбаев Университет» «Astana Business Campus» предлагают казахстанским ученым и предпринимателям принять участие в международном конкурсе ClimateLaunchpad 2019.
Конкурс организован Climate-KIC, являющейся основной инициативой Европейского Союза в области климата и инноваций. 50 стран примут участие в Climate Launchpad в 2019 году. 
ClimateLaunchpad – это крупнейший международный конкурс бизнес-идей в области «зеленых» технологий, который нацелен на снижение негативного воздействия на окружающую среду и климат посредством внедрения проектов в области возобновляемой энергии, устойчивого производства продуктов питания и технологий защиты окружающей среды. 
Заявки принимаются с 15 апреля до 31 мая 2019 года (включительно). 
Заполнить форму и подать заявку, можно пройдя по ссылке: https://climatelaunchpad.org/application-form/. Заявка заполняется на английском языке.
Подробная информация на сайте yu.edu.kz",,
1849247698620787_2298486320363587,2019-05-14T10:37:38+0000,"«Қазақстан халқы Ассамблеясы» кафедрасының оқытушысы М. Бағдатұлының бастамасымен және Yessenov University-дің студенттерінің ұйымдастыруымен облыс аумағында  орналасқан тарихи-мәдени ескерткіштерді  толығырақ біліп, студент-жастарға толық қанды мағлұмат беру мақсатында «Туған өлкеңді толық танып біл» атты тақырыпта университеттен 50-ден астам студенттер тарихи-өлкетану жерлерге саяхат жасап қайтты. 
Саяхатшы студенттер ұлан-ғайыр даладан елдік пен ерліктің туын көтерген би-шешендер, абыз, батырлар шыққан киелі жерлерді аралады. Солардың бірі  Онды ауылы, Ағашты демалыс кешенінде болды.  Одан кейін,  осы ауылда өмір сүрген белгілі тарихи тұлға,  қара қылды қақ жарған әділдігімен, ауыздыға сөз бермес шешендігімен кеңінен танылған қайраткер Әбіш Кекілбаевтың ауылына және оның анасының кесенелерінде болды. Содан соң  студенттер «Жетібай» мұнай-газ кешеніндегі мұнайшыларға арналған  мұражайында болды.

По  инициативе преподавателя кафедры «Ассамблея народа Казахстана» Миржакып Багдатулы и студентов Yessenov University организовали экскурсию в историко-краеведческие местности на тему «Туған өлкеңді толық танып біл».
Студенты-путешественники посетили святые места, где побывали би-шешены, батыры, которые поднимали флаг страны и делали подвиги для великих степей. Одним из них является село Онды. В котором побывали студенты в первую оередь, а после в поселке Агашты. Затем побывали в селе Абиша Кекильбаева и в мавзолеях его матери, которые были широко известными историческими личностями, жившими в этом селе,  узнаваемыми своей честностью, бесспорным ораторством. В конце студенты посетили музей для нефтяников нефтегазового комплекса ""Жетыбай"".",,
1849247698620787_2298481127030773,2019-05-14T10:27:27+0000,"Yessenov University  «Атриум»  залында «Қазақстан халқы Ассамблеясы» кафедрасының оқытушысы М. Бағдатұлы және «Инжиниринг» факультетінің студенттерінің ұйымдастыруымен, университеттің техникалық және әкімшілік қызметкерлеріне, оқытушыларына арналған «Әлемнің жарығын сыйладың сен маған» атты мерекелік концерт өтті. Мақсаты – университетке адал қызметтерін, ерең еңбектерін бағалау, қолдау көрсету, мерекелік көңіл-күй сыйлау. 
Мерекелік кештің басты қонақтары – университет ғимараттарын әсемдеп, оның тазалығын сақтап жүрген техникалық қызметшілері. Арнайы шақырылған қонақтарға университеттің өнерпаз студенттері әсем әндерін, жүректерінен шыққан өлеңдерін оқып, сыйлықтарын таратып, үлкен алғысқа бөледі.   

В  зале «Атриум»  YESSENOV UNIVERSITY состоялся праздничный концерт «Әлемнің жарығын сыйладың сен маған», организованный преподавателем кафедры «Ассамблея народа Казахстана»  Миржакыпом Багдатовичем и студентами факультета «Инжиниринг». Цель мероприятия-оценить, поддерживать, уважать и уважать честь университета, его трудовые и трудовые заслуги, подарить праздничное настроение. 
            Главные гости праздничного вечера - работники технической службы , которые красиво украшают здания университета, сохраняют чистоту. Для специально приглашенных гостей талантливые студенты пели песни, читали стихи от всего сердца, раздали  подарки, и  получили большую благодарность.",,
1849247698620787_2298468760365343,2019-05-14T10:06:07+0000,"16-мамыр күні  Yessenov University 
Бас корпусының E0305 аудиториясында ""Фридом Финанс"" акционерлік қоғамының вице президенті Егор Романюк шеберлік сағатын өткізетіндігін xабарлаймыз.
Шеберлік сағатында сіз:
1)Инвестицияның жалпы түрлері
2)Жұмыс принциптері
3)Инвестицияның артықшылықтары мен кемшіліктері
4)Қор нарығы және де Қор нарығында қалай инвестор болуға болатындығы туралы тың мағлұматтармен таныса аласыздар. Алдағы уақытта қаржылық және экономикалық біліктілігіңізді арттырғыңыз келсе, белсенділік танытып, аталмыш шеберлік сағатына қатысуға шақырамыз!

16 мая в Yessenov University в аудитории E0305 главного корпуса состоится мастер-класс вице-президента АО ""Фридом Финанс"" Егора Романюка.
Вы мастер классе будут:
1)общие виды инвестиций
2)принципы работы
3)Преимущества и недостатки инвестиций
4) ознакомитесь с новыми сведениями о том, как стать инвестором фондового рынка. Приглашаем вас принять активное участие  в данном мастер-классе!",,
1849247698620787_2296406773904875,2019-05-11T06:12:43+0000,"Бүгін ""Каспий"" футбол командасы Қызылорданың ""Байқоңыр"" командасына қарсы ойнайды. Барша жанкүйерлерді ойынды тамашалауға шақырамыз!
Өтетін орны және уақыты: ""Жас Қанат"" спорт кешені, сағат 16:30.
Кіру тегін. 

Сегодня футбольная команда ""Каспий""сыграет против Кызылординской команды""Байконур"". Приглашаем всеx болельщиков посмотреть эту игру!
Место и время проведения: спорткомплекс ""Жас Канат"", 16:30.
Вход бесплатный.",,
1849247698620787_2295754443970108,2019-05-10T06:57:43+0000,"Академиялық ұтқырлықты дамыту және тәжірибе алмасу мақсатында   Бизнес және құқық факультетінде  Астрахань Мемлекеттік Техникалық Университетінің келесі оқытушылары ғылыми тағылымдамадан өтті: э.ғ.к., ""Өндірістік менеджмент"" кафедрасының доц. Тараскина Ю. В., э.ғ.к., ""Қаржы және несие"" кафедрасының доц. Козыренко Е. И., э.ғ.к., ""Экономикалық қауіпсіздік"" кафедрасының доц. Тургаева А. А., а.ғ.к., ""Экологиялық туризм"" кафедрасының доц. Омельченко А. Д. Ғылыми тағылымдама барысында ғылыми-білім беру, академиялық ынтымақтастықтың болашағы, сондай-ақ бірлескен білім беру бағдарламалары мен қос дипломды білім беру мәселелері талқыланды.

В целях развития академической мобильности и обмена опытом  на факультете Бизнеса и право проходят научную стажировку следующие преподаватели Астраханского государственного технического университета: к.э.н., доц. кафедры «Производственный менеджмент» Тараскина Ю.В., к.э.н., доц. кафедры «Финансы и кредит» Козыренко Е.И., к.э.н., доц. кафедры «Экономическая безопасность» Тургаева А.А., к.с.н., доц. кафедры «Экологический туризм» Омельченко А.Д.  В ходе научной стажировки были обсуждены перспективы научно-образовательного, академического сотрудничества, а также вопросы разработки совместных образовательных программ и двудипломного образования.",,
1849247698620787_2295752773970275,2019-05-10T06:52:28+0000,"Yessenov University «Бизнес және құқық» факультеті «Құқықтану» кафедрасының студенттері «Рухани жаңғыру» мемлекеттік бағдарламасы аясында Бекет-ата жерасты мешітіне барды. Мешіт Бейнеуден оңтүстік бағытта 20 км қашықтақтағы ақ-борлы тасты тау мүйісінен ойып жасалған және кіре берісте киелі бұлағы бар. Бекет Ата - рухани, тарихи және сәулет ескерткіші.
Шараның мақсаты: студенттерді тарихи кезеңдерден қалған рухани орынды аралап, ашық аспан астындағы музеймен таныстыру және студенттік ортада патриоттық сезімді нығайту.

Студенты Yessenov University факультета «Бизнес и право» кафедры «Правоведение» посетили подземную мечеть Бекет ата в рамках государственной программы «Рухани жаңғыру». Мечеть находится  в меловых скалах в 20 километрах от поселка  Бейнеу, а на входе находится священный родник. Некрополь Бекет-Ата – духовный, исторический и архитектурный памятник. 
Цель мероприятия: ознакомление студентов с музеем под открытым небом, отражающей историческое наследие региона, и укрепление чувства патриотизма в студенческой среде.",,
1849247698620787_2295749413970611,2019-05-10T06:43:37+0000,"Yessenov University «Бизнес және құқық» факультеті «Құқықтану» және «Эврика» интеллектуалды дебат клубының ұйымдастыруымен студенттер арасында «Темекінің адам ағзасына тигізетін әсері» атты тақырыпта дебат өткізді. Іс-шараның негізгі мақсаты - темекінің адам өміріне зиянды екенін түсіндіре отырып, жас ұрпақтың салауатты өмір салтын қалыптастырудағы ой-өрісін дамыту, зиянды әдеттерге еліктеудің, қызығудың өмірлеріне қауіпті екендігін түсіндіру.
Дебатқа «Құқықтану» мамандығының 3-курс студенттері қатысып Жақсылықова Лиза «Үздік спикер» номинациясына ие болды.

Yessenov University в факультете «Бизнес и право» кафедрой «Правоведение» и  интеллектуальным дебатным клубом «Эврика» был организован дебат среди студентов на тему: «Курение вред». Цель мероприятия: разъясняя вредность курения для жизни человека, развить мышление молодого поколения в формировании здорового образа жизни и объяснить опасность подражания вредным привычкам.
В дебате приняли участие студенты 3 курса специальности «Юриспруденция», а студентка Жақсылықова Лиза была награждена номинацией «Лучший спикер».",,
1849247698620787_2295068164038736,2019-05-09T02:51:14+0000,"Yessenov University барша қазақстандықтарды 9-мамыр-Жеңіс күнімен шын жүректен құттықтайды!!!

Yessenov University сердечно поздравляет всех казахстанцев с 9-мая-Днем Победы!!!",,
1849247698620787_2294679424077610,2019-05-08T12:13:00+0000,"Yessenov University ұжымы 9-мамыр-Жеңіс күні мерекесі қарсаңында Ұлы Отан соғысының ардагері Асан Аймағамбетовты құттықтады.
Асан Аймағамбетов соғысқа 17 жасында 1942 жылы шақырылды. Молдавияны, Польшаны босату үшін шайқасқа қатысып, Берлинге дейін жетті. Әскери операциялар үшін ІІ дәрежелі «Даңқ ордені», І дәрежелі «Отан соғысы», «Берлинді алғаны үшін» медалімен, «1941-1945 жж. Ұлы Отан соғысында Германияны жеңгені үшін» медалімен, Иосиф Сталиннің алғыс хатымен және басқа көптеген марапаттармен марапатталды.
Университет басшылығы Ұлы Отан соғысының ардагеріне зор  денсаулық тілеп, мерекелік сыйлықтар табыстады. Өз кезегінде ардагер университет ұжымына  ризашылығын білдіріп, алғыс тілегін айтты.

Коллектив Yessenov University поздравил ветерана Великой Отечественной войны Асана Аймагамбетова в преддверии 9 мая-Дня Победы.
Асан Аймагамбетов был призван на войну в 17 лет в 1942 году. Участвовал в боях за освобождение Молдавии, Польши и дошел до Берлина. За боевые операции награжден медалью «Орден Славы» II степени, «Отечественная война» I степени, «За взятие Берлина», медалью «За победу над Германией в Великой Отечественной войне 1941-1945 гг."". За победу над Германией в Великой Отечественной войне», благодарственным письмом Иосифа Сталина и многочисленными наградами.
Руководство университета пожелало ветерану Великой Отечественной Войны крепкого здоровья и вручило праздничные подарки. В свою очередь ветеран выразил благодарность коллективу университета.",,
1849247698620787_2294462707432615,2019-05-08T05:53:30+0000,"«Қазақстан халқы Ассамблеясы» кафедрасының ұйымдастыруымен танымал  қоғам қайраткері және дарынды басшы, «Халық келісімі» ҚБ-нің  негізін қалаушы Ж.Сейдалиевтің қоғамдық келісім мен тұрақтылықты нығайтуға қосқан үлесін зерделеу және ілгерілету мақсатында «Татулықты ту еткен тұлға» атты іс-шара өткізілді.
Шараға Маңғыстау облысының ҚХА басшылары, Ж. Сейдалиевпен әр жылдары қызметтес болған этномәдени бірлестіктердің өкілдері, үзеңгілес жолдастары,  отбасы мүшелері, ҚХА кафедрасының оқытушылары мен университет студенттері қатысты.
Шара «шай үстіндегі сұхбат» форматында жылы және достық атмосферада өтті. Студенттер аталған тақырып бойынша шығармашылық жұмыстарын ұсынып, қонақтар өмір жолы шынайы патриотизм мен ерен еңбекпен өрілген атақты жерлесіміз жөнінде естеліктерімен бөлісті, Ж.Сейдаловтың қызметі туралы сирек бейнематериалдар көрсетілді. Шара соңында университет қонақтары Ж. Сейдалиев атындағы аудиторияның оқу столдарына отырып, көрмелік стендтермен танысты.

 Кафедрой  «Ассамблея народа Казахстана» проведено мероприятие  «Татулықты ту еткен тұлға», организованное в целях изучения и популярязации жизни и деятельности талантливого руководителя и видного общественного  деятеля, основоположника ОО  «Народное согласие» Ж. Сейдалиева по укреплению общественного согласия и общенационального единства. 
В мероприятии  приняли участие руководители АНК Мангистауской области, представители этнокультурных объединений, единомышленники, которые в разные годы  работали с Ж. Сейдалиевым, члены семьи, преподаватели кафедры АНК и студенты. 
Мероприятие прошло в теплой дружеской атмосфере в формате «беседа за чашкой чая». Студенты презентовали творческие работы на обозначенную тему, гости делились воспоминаниями о знатном земляке, жизненный путь которого был преисполнен  высоким патриотизмом, великим трудом и заботой о людях, были продемонстрированы уникальные видеоматериалы о деятельности Ж. Сейдалиева.  В заключение мероприятия гости прошли в именную  аудиторию Ж. Сейдалиева и посидели за учебными столами.",,
1849247698620787_2293989067479979,2019-05-07T14:28:28+0000,"Осы жылдың ең ауқымды шарасы Yessenov Fest-2019 фестивалінен кезекті видеороликті назарларыңызға ұсынамыз! @YessenovUniversity
Осындай керемет шараны ұйымдастыруға қолдау көрсеткендері үшін келесі серіктестерімізге үлкен алғысымызды білдіреміз: 
ROOH crossfit @rooh_crossfit
Ресто-бар «TOFU» @tofu_aktau
АО Сбербанк @sberbank_kz
Kipyatcom @kipyatcom_aktau
OldBoy Barbershop @oldboy.aktau
Бархан Burger shop @barkhan_aktau
NIKE 
Ресто-кафе DON LIMON @donlimon77
«Fresco food» жеткізу қызметі @frescofood 
 «AIS bottlers»  суы @ais_water_aktau 
Doma Doma Қоғамдық Қоры @domadoma_production 
Маңғыстау облысының әкімдігі @akimat_mangystau 
Ақтау қаласының әкімдігі @aktau_akimat 
Маңғыстау облысының Ішкі істер департаменті 
Маңғыстау облысының денсаулық сақтау басқармасы
Маңғыстау облысының дене шынықтыру және спорт басқармасы
Маңғыстау облысының төтенше жағдайлар департаменті

Представляем вашему вниманию очередной видеоролик самого масштабного мероприятия в этом году фестиваля Yessenov Fest-2019!@YessenovUniversity
Мы выражаем огромную благодарность за поддержку в организации фестиваля: 
ROOH crossfit @rooh_crossfit
Ресто-бар «TOFU» @tofu_aktau
АО Сбербанк @sberbank_kz
Kipyatcom @kipyatcom_aktau
OldBoy Barbershop @oldboy.aktau
Бархан Burger shop @barkhan_aktau
NIKE 
Ресто-кафе DON LIMON @donlimon77
Служба доставки «Fresco food» @frescofood 
Вода «AIS bottlers» @ais_water_aktau 
Общественный Фонд Doma Doma @domadoma_production 
Акимат Мангистауской области @akimat_mangystau 
Акимат города Актау @aktau_akimat 
Департамент внутренних дел Мангистауской области 
Управление здравоохранения Мангистауской области
Управление физической культуры и спорта Мангистауской области
Департамент по чрезвычайным ситуациям Мангистауской области

#YessenovFest #yessenovuniversity 

https://youtu.be/0LK8BJ8rFEA",,
1849247698620787_2293752114170341,2019-05-07T04:58:52+0000,"Yessenov University ерлер қауымын 7-мамыр  - Отан қорғаушылар күнімен  құттықтайды!  

Yessenov University поздравляет всеx мужчин с 7 мая-Днем защитника Отечества!",,
1849247698620787_2293170334228519,2019-05-06T08:12:13+0000,"Ресей мен Қазақстан арасындағы халықаралық ынтымақтастық аясында, Yessenov University профессорлық оқытушылар құрамының академиялық ұтқырлық бағдарламасы бойынша «Бизнес және құқық» факультетінің оқытушылары Дуйсова А.М., Досмамбетова Ф.К., Кизимбаева А.Б. және Нигметова Г.Ж. Астрахань мемлекеттік техникалық университетінде (Ресей) болып, Астрахан мемлекеттік техникалық университетінің АМТУ 25 жылдығына арналған 63-ші халықаралық ғылым конференциясына қатысты. Сыртқы академиялық ұтқырлық оқытушылардың ғылыми және білім саласында халықаралық тәжірибе жинақтауына, жаңа кәсіби білім мен тәжірибелік дағдыларды  игеруіне, сондай-ақ әріптестермен қарым-қатынас орнатып, мәдениетаралық ортада оқытуына ықпал етті.

В рамках международного сотрудничества между Россией и Казахстаном по программе академической мобильности профессорско-преподавательского состава Yessenov University преподаватели факультета  «Бизнес и право» Дуисова А.М., Досмамбетова Ф.К., Кизимбаева А.Б., Нигметова Г.Ж. были в Астраханском государственном техническом университете (Россия), приняли участие в 63-й международной научной конференции Астраханского государственного технического университета посвященная 25-летию АГТУ. Внешняя академическая мобильность для преподавателей способствовало приобретению международного опыта в научно-образовательной сфере, новых профессиональных знаний и практических навыков, опыта общения с коллегами, обучения и преподавания в межкультурной среде.",,
1849247698620787_2293169904228562,2019-05-06T08:10:49+0000,"Әскери кафедрада Қазақстан халқының бірлігі күніне орай «Маңғыстауым маңғаз далам» тақырыбы бойынша кеш өтті. 
Шарада курсант Темирханов Азамат дайындаған «Бір тұтас Маңғыстау халқы» атты презентациясы көрсетілді.
Курсант Балғожа Арманның орындауында Қашағанның термесі «Тойбастар», Сәттіғұлдың термесі «Әлеумет келдің құрала» атты термелері, 
Бимағамбет Ақжігіт  патриоттық әндер  орындады. 
       
На военной кафедре прошел вечер на тему «Маңғыстауым маңғаз далам», посвященный Дню единства народа Казахстана. На мероприятии была представлена презентация «Единый народ Мангистау"", подготовленная курсантом Темирхановым Азамат. В исполнении курсанта Балгожи Армана Терме Кашагана «Тойбастар», Терме Саттигула «Әлеумет келдің құрала» , Бимагамбет Акжигит исполнил патриотические песни.",,
1849247698620787_2293087160903503,2019-05-06T04:33:05+0000,"Ақтөбе қаласында өткен Х-Жазғы Универсиадада Yessenov University Баскетболдан қыздар командасы 1-орынды және жағажай волейболынан ерлер командасы 2-орынды иеленді! Құттықтаймыз!

На Х-летней Универсиаде в г. Актобе команда девушек по баскетболу Yessenov University заняла 1-е место и мужская команда по пляжному волейболу заняла 2-е место! Поздравляем!",,
1849247698620787_2292967744248778,2019-05-05T23:48:08+0000,"Yessenov University барша мұсылмандарды қасиетті Рамазан айының басталуымен құттықтайды!  

Yessenov University поздравляет всех мусульман с началом священного месяца Рамазан!",,"{'data': [{'created_time': '2019-05-06T02:52:52+0000', 'message': 'Әумин', 'id': '2292967744248778_2293045094241043'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2291761577702728,2019-05-04T09:46:53+0000,"«Педагогика» факультеті Әбіш Кекілбаевтың шығармашылығын жастар арасында  насихаттау мақсатында «Туған жер-киесі, дархан дарын-иесі» атты әдеби танымдық кеш өткізді. Бұл кеш Әбіш Кекілбаевтың 80 жылдығына арналды. Кешке университет және колледж білім алушылары белсене қатысты.

Факультетом  «Педагогика» проведён литературно-познавательный вечер в целях пропаганды творчества Абиша Кекилбаева среди молодежи. Это мероприятие организовано в честь 80-летия видного казахского писателя,  большого государственного и общественного деятеля Абиша Кекилбаева.  На вечере выступали учащиеся колледжа и студенты университета.",,
1849247698620787_2291752447703641,2019-05-04T09:24:02+0000,"Маңғыстау облысының Денсаулық сақтау басқармасының басшылығы және С. Асфендияров  атындағы ҚазҰМУ арасында ынтымақтастық туралы келісімге қол қойылды. Ынтымақтастық туралы келісім Маңғыстау облысында денсаулық сақтаудың негізгі көрсеткіштерін және медициналық көмектің сапасын арттыру мақсатында 2016-2019 жылдарға арналған «Денсаулық сақтау» Қазақстандағы денсаулық сақтауды дамытудың мемлекеттік бағдарламасы аясында қол қойылды.
Ынтымақтастық С. Асфендияров атындағы ҚазҰМУ-нің Yessenov University-де  ҚазҰМУ-нің медициналық факультетін ашуды көздейді. Маңғыстау облысының Денсаулық сақтау басқармасының баспасөз қызметі хабарлағандай, филиалды қыркүйек айында  ашу жоспарланып отыр. Студенттерге Маңғыстау облыстық ауруханасы мен облыстық перинаталды орталық клиникалық базаны қамтамасыз етеді», - деді Маңғыстау облысының денсаулық сақтау басқармасының баспасөз хатшысы Азамат Сәрсенбаев.

⠀⠀⠀⠀⠀⠀
Подписано соглашение о сотрудничестве между руководством управления здравоохранения Мангистауской области и КазНМУ им.Асфендиярова. Соглашение о сотрудничестве было подписано в рамках государственной программы развития здравоохранения в Казахстане «Денсаулық сақтау» на 2016-2019 годы в целях повышения основных показателей здравоохранения и качества медицинской помощи в Мангистауской области.
Сотрудничество предусматривает открытие в Yessenov University медицинского факультета, филиала КазНМУ имени С.Д.Асфендиярова. По информации пресс-службы Облздрава, его планируется открыть для резидентов в сентябре, и для студентов с января по февраль текущего года. Как сообщает пресс-служба Управления здравоохранения Мангистауской области, филиал планируется открыть в сентябре. Для студентов Мангистауской областной больницы и областной перинатальный центр обеспечивают клиническую базу"", - сказал пресс-секретарь Управления здравоохранения Мангистауской области Азамат Сарсенбаев.",,
1849247698620787_2291114771100742,2019-05-03T12:23:43+0000,"Егер Сіз 16-29 жас аралығында болсаңыз және Сізде тамаша бизнес-идея болса, онда «Менің арманым» Startup Bolashak жобасына қатысыңыз.
«Менің Арманым» – жас креативті стартаперлердің арасындағы реалити-шоу форматында 5 кезеңнен тұратын  стартап-жобаралардың  байқауы.
Байқау мақсаты: Қазақстаның барлық өңірлерінде жастар арасында кәсіпкерлікті дамыту. 
Ұйымдастырушылар: ҚР Білім және ғылым министрлігі және Yessenov University
Іріктеу кезеңі еліміздің 16 қаласында өтеді.
Байқаудың Маңғыстау өңірі бойынша іріктеу кезеңі 2019 жылдың 20-21 мамыр күндері Yessenov University-де өтеді. 
Байқауға өтінімдер www.meninarmanym.kz сайты арқылы қабылданады.
Қосымша ақпаратты келесі тел. арқылы біле аласыз: 8701 0924414 
Сәттілік тілейміз! Сіздің идеяңызды күтеміз!

Если Вам от 16 до 29 лет, и у вас есть отличная бизнес-идея, то подавайте заявку на участие в проекте «Менің арманым» Startup Bolashak
«Менің Арманым» - это 4-этапный конкурс стартап-проектов в формате реалити-шоу о молодых и амбициозных стартаперах.
Конкурс ""Startup ""Bolashak"" проводится с целью поддержки предпринимательских инициатив молодежи.
Организаторы: Министерство образования и науки Республики Казахстан и Yessenov University
Отборочный этап пройдет в 16 городах страны. 
Отборочный этап Мангистауской области проводится 20-21 мая 2019 года в Yessenov University. 
Сбор заявок ведется онлайн
Регистрация на сайте: www.meninarmanym.kz 
Подробную информацию о конкурсе можно узнать на сайте yu.edu.kz , 
а также по телефонам: 8701 092 44 14  
Желаем удачи, ждем Ваших заявок!
Отметь своих друзей, которые обязательно должны принять участие в проекте",,
1849247698620787_2291114151100804,2019-05-03T12:22:29+0000,"Егер Сіз 16-29 жас аралығында болсаңыз және Сізде тамаша бизнес-идея болса, онда «Менің арманым» Startup Bolashak жобасына қатысыңыз.
«Менің Арманым» – жас креативті стартаперлердің арасындағы реалити-шоу форматында 5 кезеңнен тұратын  стартап-жобаралардың  байқауы.
Байқау мақсаты: Қазақстаның барлық өңірлерінде жастар арасында кәсіпкерлікті дамыту. 
Ұйымдастырушылар: ҚР Білім және ғылым министрлігі және Yessenov University
Іріктеу кезеңі еліміздің 16 қаласында өтеді.
Байқаудың Маңғыстау өңірі бойынша іріктеу кезеңі 2019 жылдың 20-21 мамыр күндері Yessenov University-де өтеді. 
Байқауға өтінімдер www.meninarmanym.kz сайты арқылы қабылданады.
Қосымша ақпаратты келесі тел. арқылы біле аласыз: 8701 0924414 
Сәттілік тілейміз! Сіздің идеяңызды күтеміз!

Если Вам от 16 до 29 лет, и у вас есть отличная бизнес-идея, то подавайте заявку на участие в проекте «Менің арманым» Startup Bolashak
«Менің Арманым» - это 4-этапный конкурс стартап-проектов в формате реалити-шоу о молодых и амбициозных стартаперах.
Конкурс ""Startup ""Bolashak"" проводится с целью поддержки предпринимательских инициатив молодежи.
Организаторы: Министерство образования и науки Республики Казахстан и Yessenov University
Отборочный этап пройдет в 16 городах страны. 
Отборочный этап Мангистауской области проводится 20-21 мая 2019 года в Yessenov University. 
Сбор заявок ведется онлайн
Регистрация на сайте: www.meninarmanym.kz 
Подробную информацию о конкурсе можно узнать на сайте yu.edu.kz , 
а также по телефонам: 8701 092 44 14  
Желаем удачи, ждем Ваших заявок!",,
1849247698620787_2291101561102063,2019-05-03T11:52:43+0000,"#YessenovFest аясындағы II республикалық пікір-сайыс турнирінің жеңімпаздары:
І орын –  Атырау қаласының оқушылары Ибрашева Дана мен Бақтығалиева Әдемі Yessenov University оқу грантына ие болды;
II орын – Назарбаев Зияткерлік мектебінің оқушылары Шарықтыбай Айғаным мен Қарабай Салтанат оқу ақысын төлеуде 75 % жеңілдікке;
III орын –  Түркістан қаласының оқушылары Еділбай Ернар мен Тезекбай Рамазан оқу ақысын төлеуде 50 % жеңілдікке ие болды.
«Үздік талпыныс» номинациясымен Жолдас Ернар және Абдуғани Тоғжан марапатталды.
«Үздік спикер» номинациясының иегері – Түркістан қаласының оқушысы Жолдас Ернар Yessenov University-де 1 жыл тегін оқу грантымен марапатталды.
Жеңістеріңіз құтты болсын! Біздің университет жаңа талапкерлерді құшақ жая қарсы алады!

Победители II Республиканского дебатного турнира, проведённого в рамках #YessenovFest:
І место – ученики города Атырау – Ибрашева Дана и Бактыгалиева Әдемі получили грант на обучение в Yessenov University;
II место – учащиеся Назарбаев Интеллектуальной школы – Шарыктыбай Айганым и Карабай Салтанат стали обладателями 75 %-ной скидки на оплату за обучение в Yessenov University;
III место – учащиеся города Туркестан –  Едильбай Ернар и Тезекбай Рамазан получили 50 %-ную скидку на оплату за обучение в YU.
В номинации ""Лучшее стремление"" были награждены Жолдас Ернар и Абдугани Тогжан.
Обладатель номинации ""Лучший спикер"" – ученик из г. Туркестан – Жолдас Ернар был награжден бесплатным учебным грантом на 1 год в Yessenov University.
Поздравляем ребят с победой! Наш университет с распростертыми объятиями приветствует новых абитуриентов!",,
